UNIQUE_KEY;INSTITUTION;COTE;DESCRIPTION;LIEN_BIBLIO;PREC_LIEN_BIBLIO;COPYRIGHT_NOTICE;LIEN_META;COMM_INTERNE;REDACTEUR;SAISIE_PAR;VISE_PAR;VISE_LE;ETAT_MODIFIE_LE;ETAT_AVANCEMENT_SAISIE
1436;Archives nationales - Pierrefitte-sur-Seine - AN;20170113/3 /;[1806, sculpture, rapport Institut à AFR fantôme] TYPE : rapport de l'Institut de France à Académie de France à Rome DATE : 1806 COMMENTAIRE : Document introuvable. Les archives de l'Académie de France à Rome (20170113/3) ne présentent aucun rapport sur les envois des pensionnaires sculpteurs en 1806. /;;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, Institut à AFR, 1806, sculpture£ Notice créée le 04/10/2018. Notice modifiée le : 08/10/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1539;Archives de l'Institut de France - Paris;Académie des beaux-arts, 5 E 2 /;"[1806, sculpture, rapport Institut primitif fantôme] TYPE : rapport de l'Institut de France - primitif DATE : 1806 COMMENTAIRE : Document introuvable. Le dossier ""Classe des Beaux-Arts / 3 1ers mois An XIV et 1806 An 14 et 1806 / Lettres de l'École de Rome et dossiers des élèves"" conservé dans le carton de pièces annexes 5 E 2, ne contient aucun rapport sur les envois des pensionnaires sculpteurs pour l'année 1806. /";;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, primitif, 1806, sculpture£ Notice créée le 11/07/2018. Notice modifiée le : 08/10/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1780;Archives de l'Institut de France - Paris;Académie des beaux-arts, 2 E 2 /;[1806, sculpture, rapport Institut procès-verbal fantôme] TYPE : rapport de l'Institut de France - officiel DATE : 1806 COMMENTAIRE : Document introuvable. Le registre 2 E 2 ne présente aucune transcription d'un rapport sur les envois des pensionnaires sculpteurs pour l'année 1806. /;;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, procès-verbal, 1806, sculpture £ Notice créée le 11/07/2018. Notice modifiée le : 08/10/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1437;Archives nationales - Pierrefitte-sur-Seine - AN;20170113/3 /;[1807, sculpture, rapport Institut à AFR fantôme] TYPE : rapport de l'Institut de France à Académie de France à Rome DATE : 1807 COMMENTAIRE : Document introuvable. Les archives de l'Académie de France à Rome (20170113/3) ne présentent aucun rapport sur les envois des pensionnaires sculpteurs en 1807. /;;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, Institut à AFR, 1807, sculpture£ Notice créée le 04/10/2018. Notice modifiée le : 08/10/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1540;Archives de l'Institut de France - Paris;Académie des beaux-arts, 5 E 3 /;[1807, sculpture, rapport Institut primitif fantôme] TYPE : rapport de l'Institut de France - primitif DATE : 1807 COMMENTAIRE : Document introuvable. Le carton de pièces annexes 5 E 3 ne contient aucun rapport sur les envois des pensionnaires sculpteurs pour l'année 1807. /;;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, primitif, 1807, sculpture£ Notice créée le 11/07/2018. Notice modifiée le : 08/10/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1782;Archives de l'Institut de France - Paris;Académie des beaux-arts, 2 E 2 /;[1807, sculpture, rapport Institut procès-verbal fantôme] TYPE : rapport de l'Institut de France - officiel DATE : 1807 COMMENTAIRE : Document introuvable. Le registre 2 E 2 ne présente aucune transcription d'un rapport sur les envois des pensionnaires sculpteurs pour l'année 1807. /;;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, procès-verbal, 1807, sculpture£ Notice créée le 11/07/2018. Notice modifiée le : 08/10/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1438;Archives de l'Académie de France à Rome - Rome;carton 13 /;[1808, sculpture, rapport Institut à AFR fantôme] TYPE : rapport de l'Institut de France à Académie de France à Rome DATE : 1808 COMMENTAIRE : Document introuvable. Les archives de l'Académie de France à Rome (carton 13) ne présentent aucun rapport sur les envois des pensionnaires sculpteurs en 1808. /;;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, Institut à AFR, 1808, sculpture£ Notice créée le 04/10/2018. Notice modifiée le : 08/10/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1541;Archives de l'Institut de France - Paris;Académie des beaux-arts, 5 E 3 /;[1808, sculpture, rapport Institut primitif fantôme] TYPE : rapport de l'Institut de France - primitif DATE : 1808 COMMENTAIRE : Document introuvable. Le carton de pièces annexes 5 E 3 ne contient aucun rapport sur les envois des pensionnaires sculpteurs pour l'année 1808. /;;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, primitif, 1808, sculpture£ Notice créée le 11/07/2018. Notice modifiée le : 08/10/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1783;Archives de l'Institut de France - Paris;Académie des beaux-arts, 2 E 2 /;[1808, sculpture, rapport Institut procès-verbal fantôme] TYPE : rapport de l'Institut de France - officiel DATE : 1808 COMMENTAIRE : Document introuvable. Le registre 2 E 2 ne présente aucune transcription d'un rapport sur les envois des pensionnaires sculpteurs pour l'année 1808. /;;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, procès-verbal, 1808, sculpture£ Notice créée le 11/07/2018. Notice modifiée le : 08/10/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1207;Archives de l'Institut de France - Paris;Académie des beaux-arts, 5 E 4 /;"[1809-1810, sculpture, état d'avancement des envois 1] Tableau des envois des pensionnaires sculpteurs pour les années 1809 et 1810 TYPE : rapport d'envoi du directeur de l'Académie de France à Rome AUTEUR : Lethière, Guillaume PAGE DE TITRE : Classe des Beaux-arts / Rapports et Procès-verbaux / année 1810 LIEU DE REDACTION : Rome DATE : 1810 TRANSCRIPTION : Sculpture // M. Laitié a fait pour 1809 la copie en marbre d'un jeune faune jouant de la flûte [rayé : copie en marbre], d'après l'antique [rayé : pour l'année 1809] / L'original se voit au musée Chiaramonti. / La copie appartient au gouvernement. // [ajouté dans la marge : il a composé pour 1810] un modèle en plâtre grandeur naturelle, ronde bosse [rayé : un modèle en plâtre] qui reproduit [rayé : ill.] Diomède enlevant le Palladium. [rayé : modèle en plâtre grandeur de nature, ronde bosse, pour l'année 1810]. / [rayé dans la marge : ill.] L'Esquisse d'un groupe représentant les adieux d'Hector et d'Andromaque. // M. Calloigne a fait pour 1809 un [rayé : Le Bucheron [sic] qui réchauffe un serpent dans son sein] ; modèle en plâtre, grandeur [rayé : de] naturelle, ronde bosse [rayé : pour l'année 1809 ; mis à la place : représentant le bucheron [sic] qui] réchauffe un serpent dans son sein. / [ajouté dans la marge : pour 1810 il a composé] un bas-relief représentant Electre [ajouté : qui] pleure sur l'urne où elle croit [rayé : ill.] que sont renfermées les cendres de son frère. Oreste et Pylade [rayé : qui] viennent de la [rayé : lui] déposer entre les mains et [rayé : sont ; mis à la place : restent] comme étrangers, témoins de [rayé : sa tendresse ; mis à la place : sa douleur] [rayé : pour l'année 1810]. / [ajouté dans la marge : il a fait encore] deux bustes (portraits) de grandeur naturelle. // M. Cortot a fait pour l'année 1810 // Narcisse se regardant dans l'eau, modèle en plâtre, ronde bosse, grandeur [rayé : de] naturelle [rayé : pour l'année 1810] / [rayé : c'est la 1ère année du pensionnat de M. Cortot] // M. Giraud a [rayé : fait] pour l'année 1810 / Une copie en marbre [rayé : Pâris petite nature pour l'année 1810 ; mis à la place : représentant] Pâris (petite nature). Il laisse à l'école de Rome un bas-relief (grandeur naturelle). La délicatesse de sa santé ne lui a pas permis un travail assidu proportionnel à son zèle [rayé : ill.]. M. Ruxthiel s'est empressé [rayé : ill.] d'exécuter les travaux prescrits par les règlements ; mais il a eu le tort et peut-être le malheur, d'abréger de lui-même son tems [sic] d'étude à l'École de Rome pour venir chercher des travaux à Paris. Cette ardeur de zèle que [deux mots ill.] l'ambition de la gloire [propagerait ?] le désordre dans le régime de l'École si elle avait des imitateurs. /";;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Etat envois, AFR à Institut, 1809-1810, sculpture£ Notice créée le 09/03/2018. Notice modifiée le : 09/03/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1208;Archives de l'Institut de France - Paris;Académie des beaux-arts, 5 E 4 /;"[1809-1810, sculpture, état d'avancement des envois 2] Tableau des envois des pensionnaires sculpteurs pour 1809 et 1810 AUTEUR : Lethière, Guillaume PAGE DE TITRE : Classe des Beaux-arts / Rapports et Procès-verbaux / année 1810 // École Impériale des Beaux arts à Rome // État des ouvrages de Mrs les Pensionnaires de l'école Imp[ériale] des Beaux arts à Rome, pour les années 1809 & 1810 LIEU DE REDACTION : Rome DATE : 1810 TRANSCRIPTION : Sculture [sic] / M. Laitié / Pour l'année 1809 : Un jeune Faune jouant de la flûte copie en marbre d'après l'antique (4 pieds 1/2 de proportions). L'original se voit au musée Chiaramonti. / La copie appartient au Gouvernement // Pour l'année 1810 : Diomède enlevant le Palladium, modèle en plâtre grandeur de nature, ronde bosse // Esquisse d'un groupe représentant les adieux d'Hector et d'Andromaque. // M. Calloigne / 1809 : Le bûcheron qui réchauffe un serpent dans son sein. Modèle en plâtre, grandeur de nature, ronde bosse. / 1810 : un bas relief de 3 pieds 1/2 sur 4 pieds 1/2 représentant Electre pleurant sur l'urne où elle croit être renfermées les cendre de son frère. Oreste et Pylade qui viennent la lui déposer entre les mains, sont comme étrangers témoins de sa [rayé : douleur ; mis à la place : tendresse] // Deux bustes portraits de grandeur naturelle. // M. Cortot / 1810 : Narcisse se regardant dans l'eau, modèle en plâtre, ronde bosse, grandeur de nature. // M. Giraud / 1810 : une copie en marbre (Pâris petite nature) /";;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Etat envois, AFR à Institut, 1809-1810, sculpture2£ Notice créée le 09/03/2018. Notice modifiée le : 09/03/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1784;Bibliothèque de l'Institut de France - Paris;;"[1809-1811, sculpture, rapport Institut séance publique annuelle] Rapport imprimé officiel sur les envois des pensionnaires sculpteurs de 1809 et 1810 examinés en 1811 (nomenclature) TYPE : rapport de la séance publique annuelle de l'Académie des beaux-arts AUTEUR : Lebreton, Joachim PAGE DE TITRE : Institut impérial de France - Classe des beaux-arts // Séance publique du samedi 5 octobre 1811 // Notice des travaux de la classe des beaux-arts pour l'année 1811 par Joachim Le Breton, secrétaire perpétuel de la classe, membre de celle d'histoire et littérature ancienne et de la Légion d'honneur LIEU DE REDACTION : Paris DATE : 05/10/1811 SOURCE : Leniaud, 2001, t. 1, p. 401-407 TRANSCRIPTION : [p. 402] Lue à la séance publique du samedi 5 octobre 1811 La classe des beaux-arts n'a point à exprimer aujourd'hui comme elle le fit l'an dernier, le regret et même la plainte de ne pas connaître l'état des études et des travaux des pensionnaires de l'École impériale de Rome. Le compte annuel que M. le directeur nous en doit est parvenu, parce qu'il ne dépendait que du zèle de cet administrateur ; mais les tableaux, les dessins et les plans d'après lesquels on peut juger des progrès de chaque artiste, ainsi que de la marche générale des études sont encore en route. Nous y perdons le plaisir de rendre une plus ample justice aux élèves de cette brillante École. Ils nous le restitueront sans doute à l'avenir, en terminant plus tôt les ouvrages qui leur sont prescrits par les règlements. // En attendant que nous puissions réunir aux sages observations de M. le directeur, celles que la présence des objets fera naître, leur simple indication atteste l'émulation qui anime messieurs les pensionnaires ; nous devons faire observer qu'indépendamment des travaux dont nous allons faire mention, il y a beaucoup d'autres études classiques ou particulières, qui occupent les élèves, et dont il serait au moins inutile de donner ici les détails. Reprenant donc l'École impériale des beaux-arts, à Rome, au dernier compte [p. 402] que nous avons rendu, elle présente, pour les années 1809 et 1810 les résultats suivants. SCULPTURE M. LAITIE a exécuté, pour 1809, d'après l'antique, la copie en marbre d'un Jeune faune jouant de la flûte (quatre pieds six pouces), un mètre quatre cent soixante et un millimètres de proportion. L'original est au musée Chiaramonti. (Cette copie appartient au gouvernement). Il a composé, pour 1810, un modèle en plâtre, grandeur naturelle, ronde-bosse, qui représente Diomède enlevant le Palladium, et l'esquisse d'un groupe présentant les Adieux d'Hector et d'Andromaque. M. CALLOIGNE a fait, pour 1809, un modèle en plâtre, grandeur naturelle, ronde-bosse, représentant le Bûcheron qui réchauffe un serpent dans son sein. Pour 1810 il a composé un bas-relief dont le sujet est Électre pleurant sur l'urne où elle croit enfermé les cendres de son frère. Oreste et Pylade viennent de la déposer entre ses mains, et restent, comme étrangers, témoins de sa douleur (cinq pieds six pouces sur quatre pieds et demi) un mètre sept cent quatre-vingt-six millimètres sur un mètre quatre cent soixante et un millimètres. Il a exécuté encore deux bustes (portraits) de grandeur naturelle. M. CORTOT a fait, pour l'année 1810, Narcisse se regardant dans l'eau, modèle en plâtre, ronde-bosse, grandeur naturelle. C'est le travail de sa première année. M. GIRAUD a exécuté, pour 1810, une copie en marbre représentant Pâris (petite nature). Il laisse à l'École de Rome un bas-relief de grandeur naturelle. La délicatesse de sa santé ne lui a pas permis un travail assidu proportionné à son zèle. M. RUXTHIEL s'est empressé d'exécuter les études prescrites par les règlements, mais il a eu le tort d'abréger, de lui-même, son temps d'étude à l'École de Rome, pour venir chercher des travaux à Paris. Cette ardeur de produire, que peut exposer l'ambition de la gloire, porterait le désordre dans le régime de l'École si elle avait des imitateurs. COMMENTAIRE : Le registre 2 E 14 des procès-verbaux pour l'année 1811 ne contient aucune transcription d'un rapport sur les envois de Rome de sculpture. /";;Leniaud, 2001, t. 1, p. 401-407 /;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, procès-verbal, 1809-1811, sculpture£ Notice créée le 01/12/2017. Notice modifiée le : 16/07/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1209;Archives de l'Institut de France - Paris;Académie des beaux-arts, 5 E 5 /;[1811, sculpture, état d'avancement des envois] État des envois des pensionnaires sculpteurs pour 1811 TYPE : rapport d'envoi du directeur de l'Académie de France à Rome AUTEUR : Lethière, Guillaume PAGE DE TITRE : Rome le 25 août 1811 / Le directeur de l'École I[mpériale] des beaux arts à Rome à MM. les Membres de l'Institut composant la classe des beaux arts LIEU DE REDACTION : Rome DATE : 25/08/1811 TRANSCRIPTION : Les ouvrages des sculteurs [sic] restant à Rome, la classe n'est pas à même d'apprécier leurs progrès je crois donc devoir entrer dans quelques détails à ce sujet. / M. Laitié dont la cinquième année de pensionnat a fini en 1810 et qui est de retour à Paris a fait un bon modèle de ronde bosse représentant Thésée. L'année précédente il avait donné un David de bas relief l'un et l'autre ouvrage, grandeur de nature. Et puis avant son départ il a terminé sa copie d'un jeune flûteur tiré du musée Chiaramonti il a rempli et je dois dire, très bien rempli ses engagements. / M. Eggensviller [sic] a également satisfait aux [Ill.]. Il avait commencé une statue de l'Empereur, d'environ sept pieds de proportion, que je destinais à être placée dans notre salle principale en face de celle de Louis XIV, le fondateur de l'Académie. Mais une longue maladie l'a empêché de suivre cet ouvrage qui a périclité et a fini par tomber. M. Eggensviller [sic] qui a cessé d'être pensionnaire depuis près d'un an, ne peut prolonger davantage son séjour à Rome pour recommencer cette figure comme il se le proposait d'abord. Il a fourni une très bonne copie de l'antique connue sous le nom d'Apollon au lézard. / M. Giraud qui a cessé d'être pensionnaire à la fin 1810 n'a pendant tout son séjour à Rome soutenu sa santé qu'à force de soins et de ménagements, il lui a fallu souvent habiter à la campagne et constamment s'abstenir d'un travail trop assidu. Il a donc peu produit il laissera à l'École un Bas relief, une figure de ronde bosse qu'il vient de terminer (grandeur de nature) et la copie d'un marbre d'un jeune Pâris antique dont le marbre n'est point à Rome et qui n'y est connu que par un plâtre que possède l'Académie de Saint Luc. Ce peu d'ouvrages de M. Giraud fait regretter que sa complexion délicate ne lui ait pas permis d'en exécuter davantage. / M. Calloigne vient de terminer une figure en ronde bosse grandeur de nature reprenant Socrate appuyé sur son groupe des Grâces. Cet ouvrage ne se sent point de la jeunesse de l'auteur, il annonce un talent déjà décidé et il serait à désirer que pour les missions des études ici, le Gouvernement lui en ordonne l'exécution en marbre. Son tems [sic] va finir avec l'an et il ne pourra pas donner de copie d'après l'antique. Si on lui accordait une somme modique, pour, simplement payer les dépenses et l'indemniser de son tems [sic], il irait exécuter cet ouvrage à Carrare et rapporterait à Paris une preuve de son talent. La Classe sait donc quelle position désavantageuse se trouve à cet égard les pensionnaires sculteurs [sic]. / M. Rutxhiel [sic] que le Ministre a autorisé à aller à Carrare et qui maintenant est à Paris sans doute aussi autorisé par Son Ex[cellence] durant le peu de séjour qu'il a fait ici, a produit deux modèles de ronde bosse, dont un groupe, qui lui ont fait honneur. Il a ensuite exécuté sa copie en marbre d'après un jeune faune de la villa Albani : ce qui porte à six le nombre des copies appartenant au Gouvernement. / M. Cortot a exposé l'année dernière une figure de Ronde Bosse (Narcisse) modèle en plâtre qui était son début à Rome et qui a réuni les suffrages de ceux qui sentent les difficultés qu'il y a à rendre les formes de l'adolescence, voisines de la maigreur ou de la rondeur. L'auteur a su éviter ces deux écueils. On a regretté que ce joli ouvrage ne fût pas en matière durable. / Ce début de M. Cortot encore fort jeune, promet un grand talent. Il avait depuis presque fini le modelé d'un Aristide, lorsqu'il eut le malheur de se casser le bras droit. Ce fâcheux accident [ill.] la perte du tems [sic] l'a plus contrarié qu'il n'a été affecté de son mal. Il se propose de recommencer cette figure. / /;;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Etat envois, AFR à Institut, 1811, sculpture£ Notice créée le 07/07/2017. Notice modifiée le : 16/07/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
1441;Archives de l'Académie de France à Rome - Rome;carton 13 /;[1811, sculpture, rapport Institut à AFR fantôme] TYPE : rapport de l'Institut de France à Académie de France à Rome DATE : 1811 COMMENTAIRE : Document introuvable. Les archives de l'Académie de France à Rome (carton 13) ne présentent aucun rapport sur les travaux des pensionnaires sculpteurs en 1811. /;;;;Les Envois de Rome en peinture et sculpture, 1804-1914 - INHA /;Base Envois de Rome FMP, fichier Documents.fp7, notice : £Rapport envois, Institut à AFR, 1811, sculpture£ Notice créée le 04/10/2018. Notice modifiée le : 05/10/2018. Rédacteur : France Lechleiter. /;France Lechleiter /;system;;;14/03/2019 00:00;Publiée
